,Iron_ore_mix_ratio,coke_ratio,quick_lime,returning_sinter,light_burning,second_water,bed_depth,trolley_speed,flue_temp,ignition_temp,pressure_flue,BRP,BTP
15896,0.5785616493516953,0.047998711443988,0.0612064105661593,0.2763147298059112,0.0359184988322461,6.359,789.255,2.36,144.0,803.0,469.353,65.858276437747,85.41165097541277
15897,0.5738798080832723,0.0483857851508498,0.0610718061315768,0.2803122712856794,0.0363503293486216,6.575,820.431,2.355,145.0,799.0,468.376,70.3223884585386,85.07312314771268
15898,0.5812346071343449,0.0472709938825772,0.0600619686978628,0.2755223643441646,0.0359100659410502,6.425,804.233,2.355,145.0,792.0,473.26,69.02797183609584,85.6450492212442
15899,0.5787993249216427,0.0480591497227356,0.0631680462910873,0.2741300329502532,0.0358434461142811,6.366,813.512,2.356,146.0,784.0,471.306,69.06185720377516,85.64500079490888
15900,0.5781611949836248,0.0480070293154405,0.0582314881380301,0.2802939531911494,0.0353063343717549,6.399,814.082,2.357,145.0,787.0,458.608,68.81621828445962,85.34502662431973
15901,0.58366789786414,0.0476152240244098,0.0616669343182913,0.2717199293399711,0.0353300144531877,6.557,807.407,2.363,144.0,790.0,466.422,67.53484546062576,84.77759553165062
15902,0.57558648111332,0.0466003976143141,0.0591650099403578,0.2832604373757456,0.0353876739562624,6.502,815.466,2.357,145.0,788.0,470.33,66.94426126542048,84.28847315588166
15904,0.5864710150769975,0.0474078851890671,0.0615173748286704,0.2688059340482142,0.0357977908570507,6.89,785.755,2.358,145.0,786.0,483.028,68.14129048361683,84.43944511159042
15905,0.5752632829202629,0.0486974423944888,0.0604165017024309,0.2805447778921529,0.0350779950906643,6.971,790.395,2.356,144.0,785.0,471.306,70.52071730695944,84.95927691031011
15906,0.5856592877767084,0.0482034007058068,0.0623195380173243,0.2683670195700994,0.0354507539300609,6.663,779.813,2.358,144.0,773.0,475.214,67.46848643436745,85.563143164866
15907,0.5796936114732725,0.0488917861799217,0.0625,0.273712516297262,0.0352020860495436,6.601,808.547,2.404,145.0,756.0,493.773,68.02933006652681,85.30753336721435
15908,0.5740725773862443,0.0488967914006304,0.0636870605350359,0.278267194698133,0.0350763759799563,6.56,803.419,2.362,144.0,746.0,484.005,69.36999999999946,85.08120428497908
15909,0.5900248178688655,0.0480345849011288,0.0621247298054599,0.2646705628052198,0.0351453046193259,6.56,785.918,2.355,144.0,747.0,487.912,66.1878290777716,85.4555164647729
15910,0.5689891260571889,0.0483286347160692,0.062102295610149,0.2848973016512283,0.0356826419653644,6.538,815.629,2.359,143.0,763.0,486.935,67.64769923041437,84.83871765606646
15911,0.5773368395888119,0.0478922623316598,0.0621563471192923,0.2774723085504821,0.0351422424097537,6.527,809.035,2.356,143.0,779.0,492.796,68.1940170909831,85.04499943344014
15912,0.5771482829561639,0.0478714986548504,0.0613229941446431,0.2784459566387086,0.0352112676056338,6.678,804.558,2.349,142.0,792.0,476.19,66.71128032044855,85.4949643804703
15913,0.5763013255738764,0.0476883284836728,0.0628839314581312,0.2766731328806983,0.036453281603621,6.634,799.349,2.358,142.0,797.0,484.005,66.22628052459869,85.45551049824255
15914,0.5763013255738764,0.0476883284836728,0.0628839314581312,0.2766731328806983,0.036453281603621,6.634,799.349,2.358,142.0,797.0,484.005,66.22628052459869,85.45551049824255
15915,0.5759543798511009,0.0468873752574053,0.0616188816727387,0.2800570251861238,0.035482338032631,6.619,783.232,2.346,142.0,796.0,481.074,68.01709984417168,85.15126826750867
15916,0.5812156456623915,0.0475583525850394,0.0622162032980164,0.2734007806898749,0.0356090177646777,6.619,775.743,2.355,142.0,798.0,491.819,68.19973038353693,85.30747090948766
15917,0.5769873478157078,0.0465504893769396,0.0615898782525662,0.2789050688310655,0.0359672157237208,6.527,800.0,2.364,142.0,806.0,486.935,62.60873867105294,85.66812398031676
15918,0.5790477704475001,0.0479294173754073,0.0612034019553294,0.2757332485493998,0.036086161672363,6.615,797.965,2.351,141.0,809.0,499.634,61.49100598559509,84.51423624701076
15919,0.5803238866396762,0.0482591093117409,0.0615384615384615,0.2736842105263158,0.0361943319838056,6.542,801.547,2.36,142.0,807.0,484.982,68.24401145331974,84.6584475586491
15920,0.5673299768241029,0.0480300487493007,0.0624150883081595,0.286342204107728,0.0358826820107088,6.516,797.395,2.354,141.0,815.0,489.866,70.4349077662282,85.10863543382543
15921,0.5769292347102145,0.0492315081652257,0.0619596541786743,0.2760967018892091,0.0357829010566762,6.685,817.827,2.357,143.0,825.0,460.562,65.94339092873874,86.24497888520055
15922,0.5734604816550832,0.0484887667690318,0.0621464360756424,0.2797801842573137,0.0361241312429287,6.846,828.653,2.363,143.0,825.0,482.051,66.0775925327919,85.25817702398885
15923,0.5732625406133608,0.0477058403993977,0.0605436246929233,0.2831444646960933,0.0353435295982249,6.886,837.77,2.364,143.0,831.0,472.283,68.04935887239752,84.89499919636893
15924,0.5723376832608345,0.0488964072821008,0.0633961656194618,0.2793620106331561,0.0360077332044465,6.648,829.06,2.357,143.0,849.0,465.446,69.9444977704446,84.95594579253284
15925,0.5742001900538486,0.0472758948368704,0.0613715552739943,0.2815964523281597,0.035555907507127,6.861,834.351,2.356,142.0,871.0,487.912,70.1235633609062,85.39822847338498
15926,0.5759250360403652,0.0483741790805702,0.0597469165465321,0.2799135031234983,0.0360403652090341,6.692,829.06,2.35,143.0,893.0,454.701,69.2063408100493,85.8123069742491
15927,0.582601880877743,0.0454545454545454,0.0598746081504702,0.2765673981191223,0.0355015673981191,6.645,825.804,2.359,143.0,907.0,468.376,69.00580195897673,85.5238349113692
15928,0.5770198050927382,0.0475479408990883,0.0585507701980509,0.2813580635020434,0.0355234203080792,6.542,822.141,2.355,143.0,918.0,459.585,69.14237146807666,85.27280233596798
15929,0.5883921568627452,0.0462745098039215,0.060078431372549,0.2698823529411764,0.0353725490196078,6.546,830.769,2.361,144.0,947.0,445.91,67.00464155488122,85.17357611425824
15930,0.591458187202868,0.0456706414153222,0.0596991660821447,0.2681786298807575,0.0349933754189073,6.524,832.804,2.354,144.0,968.0,439.072,68.39550676446942,85.0450328094132
15931,0.5788900132326613,0.0483381334163618,0.0606367245271269,0.2774966918346696,0.0346384369891803,6.67,807.733,2.368,146.0,987.0,425.397,67.7794149855967,85.10367577713944
15932,0.5872507407704013,0.0474893889645231,0.0613437975494514,0.2682790101705774,0.0356370625450468,6.667,801.791,2.362,148.0,988.0,445.91,66.76015770386591,85.30751321528372
15933,0.5715409423424841,0.0484543380791316,0.0622984346731692,0.2833320223393377,0.0343742625658774,6.696,828.409,2.356,148.0,977.0,441.026,69.1019733281887,85.37962568486996
15934,0.5817441953243437,0.0485917178648368,0.0564908641187265,0.2781456953642384,0.0350275273278544,6.604,800.488,2.345,149.0,967.0,460.562,71.85476470277382,85.35684003225776
15936,0.5791186978959905,0.048273124255657,0.0591504565303692,0.2784438269154426,0.0350138944025406,6.634,808.303,2.351,150.0,938.0,463.492,60.8513903472172,84.36999437625273
15937,0.583300198807157,0.0480318091451292,0.058131212723658,0.2753081510934394,0.0352286282306163,6.835,810.338,2.351,150.0,937.0,455.678,69.75275243582772,84.48719017528887
15938,0.5762280073242576,0.0473688400605047,0.0631319162487063,0.2786402356500279,0.0346310007165034,6.663,833.455,2.347,152.0,930.0,454.701,65.12345107514594,85.36261812210026
15939,0.5821769471404509,0.0475655731130183,0.0608005133552578,0.2744044276890993,0.0350525387021737,6.388,821.408,2.366,152.0,923.0,430.281,67.87835853531182,85.42977616610038
15940,0.5766505636070853,0.0479871175523349,0.0625603864734299,0.2774557165861513,0.0353462157809983,6.725,814.815,2.36,153.0,912.0,441.026,63.26934695469075,86.53346227208598
15943,0.5811183144246354,0.04967585089141,0.0602106969205834,0.2734197730956239,0.0355753646677471,6.48,821.49,2.359,154.0,911.0,440.049,66.72377653163872,84.45153992958967
15944,0.5675458991421469,0.0477030385632967,0.0610919586306421,0.2879820412090115,0.0356770624549025,6.476,801.709,2.35,153.0,906.0,458.608,62.39311273105318,85.1735802485095
15945,0.5806165267914783,0.0486604260813428,0.0615719819238218,0.2731601032924467,0.0359909619109102,6.527,808.466,2.368,154.0,900.0,451.77,59.80197858653732,85.56314404255129
15946,0.5784051588549859,0.0475778546712802,0.0601604278074866,0.2788612771311733,0.0349952815350739,6.531,837.037,2.362,154.0,901.0,457.631,65.83755980172724,85.12001008130376
15947,0.5722002741272273,0.0479722647746512,0.0626461339998387,0.2809804079658147,0.0362009191324679,6.33,805.21,2.364,155.0,910.0,445.91,63.68713983816549,85.99500067481355
15948,0.5756295824035703,0.0479757730315588,0.0596907873764743,0.281240038253108,0.0354638189352884,6.223,830.525,2.35,155.0,899.0,448.84,60.559894510929695,86.5858920837008
15949,0.5753698520591763,0.0483806477409036,0.0624550179928028,0.2788484606157537,0.0349460215913634,6.421,829.548,2.359,154.0,887.0,473.26,61.05585118529768,85.93245803057353
15950,0.574191002367798,0.0477505919494869,0.0617995264404104,0.2810576164167324,0.0352012628255722,6.322,805.291,2.351,154.0,884.0,467.399,66.72736542622496,85.22224665833936
15951,0.5795774082108138,0.0478026833775206,0.0612999116252912,0.2756487507029806,0.0356712460833935,6.315,825.804,2.351,154.0,886.0,454.701,60.57316886310875,85.61994616412518
15952,0.5754754515795337,0.0475053712103127,0.0625447600859393,0.2791437892894087,0.0353306278348054,6.495,811.64,2.361,152.0,882.0,455.678,64.90962833195175,85.0607877566281
15953,0.5681565134404326,0.0487513917607762,0.0601240655320502,0.2882933036424367,0.0346747256243041,6.524,764.51,2.357,152.0,876.0,443.956,68.57071483442691,85.30752838008581
15954,0.5740353697749196,0.047668810289389,0.0682475884244373,0.2747588424437299,0.0352893890675241,6.549,798.046,2.349,151.0,880.0,460.562,68.0549005339965,86.0887231310305
15955,0.5645044610561852,0.04935294590467,0.0630978217185113,0.2877582187927015,0.0352865525279318,6.619,792.348,2.354,150.0,891.0,467.399,64.60343148101192,87.24499064155015
15956,0.572972101273988,0.0488630865989356,0.0614417029511369,0.2810836961780357,0.0356394129979035,6.407,788.767,2.348,149.0,887.0,464.469,67.5608260053873,86.60211754063398
15957,0.5771607415135223,0.0477489768076398,0.0613112912286333,0.2788700746328545,0.0349089158173501,6.341,786.162,2.364,150.0,878.0,464.469,71.6254555555962,86.35213592033672
15958,0.573276204078394,0.0476077124494167,0.0611759104975005,0.28326588907403,0.0346742839006585,6.579,795.279,2.349,148.0,878.0,476.19,68.83886826326697,88.61343093846044
15959,0.5763214887302479,0.0478062083901499,0.0621641132590037,0.2782545921232052,0.0354535974973931,6.59,788.116,2.361,148.0,875.0,472.283,69.95103415961331,87.54932855102028
15960,0.5743081107022876,0.0483122700367941,0.0595904655255159,0.2821148616221404,0.0356742921132618,6.392,773.626,2.363,148.0,878.0,457.631,71.58903995122772,86.74499714172744
15961,0.5722681067344346,0.0486817026683608,0.0606734434561626,0.2831162642947903,0.0352604828462515,6.531,780.383,2.361,147.0,889.0,458.608,71.99991830400681,87.2794789824549
15962,0.5786544046466602,0.0494514359470797,0.0610680864795095,0.2754920942239431,0.0353339787028073,6.278,787.22,2.35,146.0,885.0,459.585,73.49281993937312,87.31643202612399
15963,0.5723230052978006,0.048242093433938,0.060443088778295,0.2836731417563011,0.0353186707336651,6.458,790.965,2.358,145.0,868.0,467.399,73.12000000000053,88.18466084502073
15965,0.5696805452903014,0.0509156606717582,0.0629875995729654,0.2802003777613533,0.0362158167036215,6.568,803.907,2.36,146.0,848.0,467.399,66.44721124372502,88.26421074092941
15966,0.5712347354138398,0.0481283422459893,0.0590629739005507,0.286455423417671,0.035118525021949,6.436,795.279,2.356,145.0,850.0,466.422,67.62144357935061,85.85024517306229
15967,0.5823168301044407,0.0491110579606154,0.0640994977278163,0.2689946583751894,0.0354779558319381,6.531,830.444,2.36,144.0,852.0,470.33,68.69486759564037,86.07454707585241
15968,0.5737362372418227,0.0487020814916017,0.060837418628948,0.2815237482922125,0.035200514345415,6.52,785.918,2.354,145.0,852.0,472.283,64.70749398510381,87.68724383453707
15969,0.5801483631672311,0.0472504434768585,0.0600709562973713,0.2772133526850508,0.0353168843734881,6.352,778.592,2.36,144.0,847.0,466.422,60.48873199319709,88.3283219384525
15970,0.5787125557680051,0.0483588272785213,0.0624601657106437,0.2752549394518801,0.0352135117909496,6.425,788.93,2.357,145.0,846.0,480.098,63.80087294444979,86.24503261440127
15971,0.5747225938459117,0.0466671913118753,0.0600456441331549,0.2836231998111277,0.0349413708979302,6.341,782.418,2.351,145.0,849.0,477.167,67.85758484529916,85.59282556792903
15972,0.5801672640382317,0.0478693747510951,0.0628434886499402,0.2732775786539227,0.03584229390681,6.692,769.312,2.35,145.0,856.0,462.515,69.20559556005537,86.39500658861132
15973,0.5793822703569996,0.0480545527476935,0.0605695948656237,0.276614520657842,0.0353790613718411,6.608,769.475,2.358,143.0,866.0,467.399,65.78823019887943,87.99500155525989
15974,0.5733970529669454,0.04778972520908,0.0600557546794105,0.2837913181999204,0.0349661489446435,6.67,772.161,2.364,144.0,868.0,475.214,65.26564749174915,88.11997101279957
15975,0.5733970529669454,0.04778972520908,0.0600557546794105,0.2837913181999204,0.0349661489446435,6.67,772.161,2.364,144.0,868.0,475.214,65.26564749174915,88.11997101279957
15976,0.5699084578671466,0.0478835771848838,0.070182301854315,0.2770518738752835,0.034973789218371,6.59,769.149,2.353,144.0,862.0,469.353,71.2886677207599,86.3621679512622
15977,0.5718629961587709,0.0479353393085787,0.064180537772087,0.280089628681178,0.0359314980793854,6.692,758.812,2.35,145.0,851.0,482.051,69.22059524746933,88.12000021972216
15979,0.5732177263969171,0.0484906872190109,0.0635035324341682,0.2789017341040462,0.0358863198458574,6.674,784.534,2.364,145.0,822.0,463.492,68.39367119528357,85.90412512348027
15980,0.5804113151051926,0.0463320463320463,0.0613032857930817,0.2768891340319911,0.0350642187376881,6.473,781.848,2.354,145.0,802.0,467.399,69.56600260849383,85.41165712939947
15981,0.5779173713457357,0.0493678022066521,0.0605621325601997,0.2770395425626158,0.0351131513247966,6.458,849.247,2.349,145.0,800.0,467.399,67.47587729735469,85.86999462399724
15982,0.5814160006458384,0.0480342294340841,0.0612739162024703,0.2734318236861225,0.0358440300314846,6.659,867.562,2.35,143.0,813.0,457.631,67.02225714038086,85.85024517306229
15983,0.5702994011976048,0.0486227544910179,0.0606786427145708,0.284630738522954,0.0357684630738522,6.593,838.014,2.357,144.0,828.0,471.306,64.87516120215406,85.30749847975056
15984,0.5789093825180432,0.0490777866880513,0.0620689655172413,0.2747393744987971,0.0352044907778668,6.648,831.99,2.355,144.0,877.0,469.353,66.33177445421447,84.74501780316696
15985,0.5824603174603175,0.0476984126984127,0.0607936507936507,0.2741269841269841,0.0349206349206349,6.582,827.513,2.36,143.0,931.0,465.446,69.27413937239608,85.03963970956134
15986,0.5791703301095036,0.0480377268004156,0.0604268243945327,0.2768763488130445,0.0354887698825033,6.52,842.491,2.356,143.0,949.0,461.538,68.98883109485641,86.08873603538558
15987,0.5830388692579505,0.0490684227433344,0.05958882107292,0.2730485062640539,0.035255380661741,6.571,820.106,2.365,144.0,930.0,477.167,67.88236238069517,87.03451610535126
15988,0.5705169112954691,0.0488991703892788,0.0617421825143586,0.2843809827696235,0.0344607530312699,6.399,799.919,2.365,144.0,908.0,465.446,67.0523085574923,87.12737587518912
15989,0.5780474351902922,0.0468048223150264,0.061145693798755,0.2798045859270349,0.0341974627688913,6.322,807.082,2.363,145.0,887.0,481.074,68.70142600162835,86.24497862071955
15990,0.5862658846529815,0.0500162919517758,0.0621537960247637,0.2661290322580645,0.0354349951124144,6.527,804.64,2.348,145.0,879.0,471.306,68.23732624496941,85.73363723406085
15991,0.5912473709755703,0.0482122633878013,0.0622067626597637,0.2629833360297686,0.0353502669470959,6.659,803.012,2.353,145.0,880.0,466.422,69.53678256879796,85.6680586874947
15992,0.5884669018128127,0.0488064965958493,0.0630793208104339,0.2633089984414731,0.0363382823394307,6.626,829.711,2.357,145.0,882.0,477.167,70.90723591780474,85.99499847885659
15993,0.5920966688438929,0.0489875898105813,0.062050947093403,0.2617570215545395,0.0351077726975832,6.502,831.827,2.353,145.0,896.0,468.376,70.46728309434948,86.67773710398102
15994,0.5867143670217091,0.0482966094804455,0.0617936417594926,0.2679892674201155,0.0352061143182372,6.703,828.327,2.357,145.0,907.0,448.84,69.21988040701711,87.13784063728642
15995,0.5869881857905811,0.0496034957112801,0.0631979284673895,0.2649296002589416,0.0352807897718077,6.546,846.154,2.35,147.0,926.0,454.701,67.38470588235361,87.1273026503358
15996,0.5913626697202683,0.0491575331261246,0.0624897758874529,0.2612465238017339,0.03574349746442,6.542,803.093,2.355,147.0,946.0,451.77,66.88359177573209,86.0366625207949
15997,0.5903137128072444,0.0491591203104786,0.0667852522639068,0.2584087968952134,0.0353331177231565,6.63,824.664,2.347,147.0,949.0,462.515,68.76253255747554,85.46374889957617
15998,0.5906862745098039,0.0498366013071895,0.064297385620915,0.2589052287581699,0.0362745098039215,6.484,805.779,2.353,145.0,945.0,442.002,68.9907391865013,85.49499314607718
15999,0.5916484583636805,0.0479889940924172,0.0615845269887513,0.2626041919559764,0.0361738285991745,6.403,806.675,2.351,145.0,925.0,459.585,68.05560159664037,85.73367408392687
16000,0.5917472179351799,0.0499553245065388,0.0628706035253025,0.2596052310941434,0.0358216229388351,6.363,810.582,2.357,146.0,910.0,455.678,70.5356649358537,85.519192556634
16001,0.5873506219006586,0.0484513454190716,0.0621087716445817,0.2666449882123404,0.0354442728233476,6.615,782.092,2.359,146.0,898.0,461.538,69.60496920074951,86.24500807887598
16002,0.5912736605710619,0.0474013474494706,0.0624799486685916,0.2639557266602502,0.0348893166506256,6.802,792.755,2.354,147.0,911.0,459.585,68.08990321585179,87.23183804947116
16003,0.5864799999999999,0.0489599999999999,0.0594399999999999,0.2699199999999999,0.0351999999999999,6.762,792.104,2.351,149.0,913.0,463.492,69.18889524467721,86.92680373328044
16004,0.5828838257789228,0.0473391836406086,0.0620722969165123,0.2724418323806457,0.0352628612833105,6.802,787.464,2.366,149.0,913.0,471.306,65.04670565719302,87.97576796260108
16005,0.5831910916036739,0.0494188409331057,0.0623425180850199,0.269365195480777,0.0356823538974234,6.564,778.348,2.358,149.0,903.0,445.91,63.76968387987288,87.49498828378961
16006,0.5870353946625817,0.0490203982907361,0.0599854873820849,0.2687253083931307,0.0352334112714665,6.535,802.279,2.361,149.0,895.0,449.817,70.35967294704278,85.49499603895414
16007,0.5911633563032023,0.0482367247669233,0.0620997162545601,0.2629104175111471,0.035589785164167,6.571,810.175,2.307,149.0,880.0,474.237,71.69254100532302,86.02441240637302
16008,0.5896619304262617,0.0499755022048015,0.0620610811693614,0.2620447493058958,0.0362567368936795,6.436,802.523,2.308,150.0,867.0,453.724,68.73907419612182,87.82392370142603
16010,0.5920601208952785,0.0502368893971573,0.0622447312530632,0.2595164188858029,0.0359418395686979,6.601,799.186,2.311,151.0,854.0,446.886,63.74500000000073,87.18250716608418
16011,0.5920155793573515,0.0493346316131126,0.0615060045439792,0.2606296656929568,0.0365141187925998,6.601,789.418,2.306,151.0,861.0,432.234,63.35276519625461,85.95652648014448
16012,0.5915377690482037,0.0494312136836075,0.0631802929863327,0.2591046730501677,0.0367460512316883,6.601,804.558,2.309,150.0,858.0,457.631,65.97851022093171,85.41166616948192
16013,0.595622592015739,0.0492663333060086,0.0613984752848594,0.2573981473891302,0.0363144520042626,6.85,817.582,2.262,151.0,849.0,459.585,66.41970277414691,85.4555164647729
16014,0.5932546101585248,0.0482044645745713,0.062601099967648,0.2601099967648011,0.0358298285344548,6.601,786.65,2.253,150.0,841.0,453.724,67.9115559691721,85.73364170846006
16015,0.588197665120742,0.0487765872381256,0.0615704461858307,0.2661122661122661,0.0353430353430353,6.689,808.873,2.263,149.0,848.0,460.562,67.71909821812254,86.43247103594095
16016,0.5820688529939632,0.049518681677272,0.0622450644477076,0.2701908957415566,0.0359765051395007,6.839,782.255,2.262,149.0,853.0,442.979,70.00443164000681,86.10609989783086
16017,0.5856389452332658,0.0495740365111561,0.0632048681541582,0.2658823529411764,0.0356997971602434,6.703,770.94,2.254,149.0,862.0,454.701,69.57577728850826,86.55747637643861
16018,0.5897997243168734,0.0494607962377361,0.0612989540257844,0.2637638855104192,0.0356766399091867,6.645,737.973,2.262,148.0,873.0,442.979,70.0905099716213,86.24501907149343
16019,0.5886020302134122,0.0485972344336983,0.062265206618176,0.2643273918951322,0.0362081368395811,6.799,774.196,2.258,146.0,876.0,441.026,71.27962052568877,86.00306516462803
16020,0.5867023867510959,0.0489527520701412,0.0625101477512583,0.264978080857282,0.0368566325702224,6.703,792.593,2.257,146.0,871.0,457.631,69.26320473080472,85.77626570407828
16021,0.5835167522621668,0.0483410776881063,0.0635037091383386,0.2679546751446972,0.0366837857666911,6.744,775.661,2.245,146.0,860.0,460.562,68.31714421032042,85.1036955672725
16022,0.5908138597904915,0.0485898468976631,0.0625302175664786,0.2618049959709911,0.0362610797743755,6.604,794.628,2.306,145.0,851.0,465.446,69.36999999999897,84.63786972097327
16023,0.5890746025275174,0.0484304932735426,0.0620464737056665,0.2640847941296372,0.0363636363636363,6.736,783.476,2.306,144.0,839.0,462.515,69.77496716069147,84.62000033732636
16024,0.5855525694274778,0.0483752748595162,0.0625458099193745,0.266796970437332,0.0367293753562993,6.619,760.195,2.303,144.0,825.0,449.817,68.44651464092497,84.74499891500245
16025,0.5911975268467297,0.049625772860397,0.0627237227465018,0.2603319232020827,0.0361210543442889,6.593,782.011,2.309,143.0,813.0,477.167,72.41820791084389,85.17357137436778
16026,0.5867179823124796,0.0488044546347854,0.0618244349819849,0.2658860137569603,0.0367671143137897,6.498,764.754,2.301,144.0,811.0,447.863,74.24123650064782,85.74017831210972
16027,0.584640522875817,0.0504084967320261,0.0643790849673202,0.2638888888888889,0.0366830065359477,6.681,782.58,2.308,143.0,824.0,464.469,70.56981960403932,88.38785518511781
16028,0.5886610373944512,0.0486529955770004,0.0611982308001608,0.2653799758745476,0.0361077603538399,6.579,768.254,2.311,144.0,827.0,460.562,69.48881733499253,87.1825125419758
16029,0.5829061198333868,0.0483018263377122,0.0593559756488305,0.2732297340595963,0.0362063441204742,6.487,792.348,2.312,142.0,835.0,459.585,72.91498393728844,85.65289397997185
16030,0.5773987551531808,0.0495513701398431,0.0646673672298116,0.2722496160375071,0.0361328914396572,6.531,773.952,2.304,142.0,856.0,456.654,72.68795881235603,85.9235621541347
16031,0.5873521011831905,0.049204406364749,0.0627498980008159,0.2639738882088943,0.03671970624235,6.579,788.523,2.304,142.0,867.0,450.794,70.39585088247466,86.57108845865827
16032,0.5885260513734705,0.049509764200632,0.0634470464305972,0.262620533182076,0.0358966048132242,6.582,804.803,2.306,143.0,880.0,442.979,69.84571316984312,85.62000020935432
16033,0.5824425008098477,0.0483479105928085,0.0625202461937155,0.2703271784904438,0.0363621639131843,6.421,788.685,2.308,142.0,878.0,444.933,64.52076086478188,85.1735344005833
16034,0.5838712313097474,0.0491053190620148,0.0627502246915597,0.267505515156467,0.0367677097802107,6.388,825.722,2.309,142.0,884.0,445.91,70.25641757777734,84.62000033732636
16035,0.5909497115931432,0.0499634413843529,0.0634495084897229,0.2586725160451701,0.0369648224876106,6.289,802.361,2.311,141.0,885.0,434.188,71.6020836492404,85.06641694434796
16036,0.5909497115931432,0.0499634413843529,0.0634495084897229,0.2586725160451701,0.0369648224876106,6.289,802.361,2.311,141.0,885.0,434.188,71.6020836492404,85.06641694434796
16037,0.5826899634295002,0.0485168630637952,0.0626574563185697,0.2691588785046729,0.036976838683462,6.498,807.814,2.304,142.0,881.0,440.049,65.23400160460262,86.24503416105972
16038,0.5856841763942932,0.0496919584954604,0.0612029831387808,0.2671044098573282,0.0363164721141374,6.505,817.827,2.31,141.0,877.0,430.281,67.65360082021621,85.30751321528372
16039,0.5888275414095486,0.0496102630724261,0.0637382266969795,0.2625040597596622,0.0353199090613835,6.645,816.606,2.302,141.0,900.0,423.443,71.34284721991229,85.0317633074115
16040,0.589668137976132,0.04912538826222,0.0640837011606996,0.2614026483570377,0.0357201242439104,6.637,860.48,2.305,141.0,925.0,424.42,71.61255162837101,85.77624735340714
16041,0.5849361564570874,0.0489736544367221,0.0633586552448682,0.2669306610635202,0.0358008727978018,6.366,834.269,2.313,143.0,954.0,398.046,72.34838236000058,86.13471057887261
16042,0.5832116788321167,0.048742903487429,0.0639902676399026,0.2686131386861313,0.0354420113544201,6.579,839.153,2.26,143.0,966.0,418.559,69.92488510625896,86.92683131147105
16043,0.5847561473735806,0.0484437545952128,0.0611878114533126,0.2694224328077771,0.0361898537701168,6.414,819.617,2.259,141.0,974.0,339.438,67.46807922663164,86.68618249615808
16044,0.5867962737950586,0.0482786553260429,0.0639935196435804,0.2646415552855407,0.0362899959497772,6.44,823.118,2.261,142.0,954.0,331.624,68.04245427307173,85.35212290722683
16045,0.5863083081447594,0.0503226860550608,0.0627399722244914,0.2646025651499061,0.0360264684257822,6.158,816.606,2.261,143.0,929.0,393.162,69.57129665093208,84.99500405656441
16046,0.5849568434032059,0.0495684340320591,0.058281956432388,0.2706946157007809,0.0364981504315659,6.527,809.28,2.263,141.0,897.0,402.93,70.77625000000047,85.07312616920399
16047,0.5845735317650825,0.0484877580412866,0.060809729556729,0.2704432709233477,0.0356857097135541,6.755,817.745,2.249,143.0,869.0,420.513,71.10621636224788,85.42468062770844
16048,0.5880881284803485,0.0496327979985473,0.0612541360664998,0.2652731821483334,0.0357517553062706,6.733,806.268,2.254,143.0,849.0,402.93,70.79577288110319,85.72775859302031
16049,0.5913645621181263,0.0474134419551934,0.0610997963340122,0.2636252545824847,0.0364969450101833,6.355,803.419,2.26,142.0,865.0,421.49,70.42721274497916,85.57535657914342
16050,0.589339893398934,0.049610496104961,0.0630586305863058,0.2612546125461255,0.0367363673636736,6.432,801.221,2.26,142.0,883.0,428.327,71.49851224982118,85.44953404935485
16051,0.5879893882144867,0.0489589195272932,0.0600530589275665,0.2668220918080231,0.0361765415226304,6.637,808.303,2.253,143.0,889.0,423.443,71.35388916718897,85.42468062770844
16052,0.5872305815372103,0.0478243188287921,0.063033753558357,0.2656364375762505,0.0362749084993899,6.564,810.745,2.255,143.0,878.0,417.582,68.98392932290294,85.73367408392687
16053,0.5868121053063233,0.0506028048880505,0.0606905601574674,0.265070122201263,0.0368244074468957,6.549,817.338,2.253,144.0,865.0,422.466,70.65917219720355,84.79340982669342
16054,0.5904225352112676,0.048692152917505,0.0615694164989939,0.2630985915492957,0.0362173038229376,6.593,831.746,2.26,143.0,872.0,426.374,69.8275935494508,84.43465822658528
16055,0.586782920469361,0.0502770534550195,0.061196219035202,0.2647490221642763,0.0369947848761408,6.637,826.374,2.253,143.0,878.0,406.838,71.67986956194746,84.41808937921577
16056,0.5890820865345734,0.0498989082086534,0.0604124545086939,0.2642135058633238,0.0363930448847553,6.678,834.921,2.261,144.0,874.0,438.095,71.26361402313815,84.7450134054411
16057,0.5846663435126839,0.0483923089352076,0.0611568912586847,0.2691872677330748,0.036597188560349,6.645,829.955,2.249,144.0,893.0,407.814,69.88498285558309,84.69327094244116
16058,0.5823891226934282,0.0499352541275493,0.0619132405309161,0.2696665587568792,0.0360958238912269,6.579,839.398,2.299,144.0,905.0,417.582,69.74980848278062,84.36999991357075
16059,0.5890714872637633,0.0486442070665571,0.0611339359079704,0.2640920295809367,0.0370583401807723,6.623,812.373,2.308,143.0,902.0,435.165,70.4359320265675,84.25969445301503
16060,0.5879219927892494,0.0499016715830875,0.0629301868239921,0.2619632907243526,0.0372828580793182,6.645,817.338,2.31,143.0,901.0,420.513,71.4953231207017,84.51422824547382
16061,0.5922456626211615,0.0490347804838315,0.0630447177649262,0.259020933452798,0.0366539056772827,6.711,819.536,2.305,144.0,899.0,425.397,70.96806590827944,84.92148113462052
