,index,others,海通期货,国泰君安,中信期货,东证期货,银河期货,兴证期货,广发期货,华泰期货,方正中期,申万期货,国投安信,国信期货,上海中期,徽商期货,光大期货,新湖期货,永安期货,宏源期货,中信建投,南华期货,金瑞期货,中融汇信,东方财富,长江期货,平安期货,国富期货,西部期货,瑞达期货,华闻期货,鲁证期货,招金期货,中银国际,浙商期货,中辉期货,华鑫期货,铜冠金源,招商期货,同信久恒,华安期货,齐盛期货,经易期货,弘业期货,五矿经易,宝城期货,建信期货,五矿期货,瑞龙期货,东航期货,中证期货,roll_yield,spot_price,near_contract_price,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,label
49,50,35903.0,2148.0,0.0,0.0,0.0,978.0,0.0,2095.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,2124.0,2007.0,0.0,0.0,0.0,1017.0,1529.0,0.0,0.0,938.0,0.0,0.0,0.0,1723.0,0.0,0.0,925.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006235390865171862,289.1,283.51,285.94,-5.590000000000032,-3.160000000000025,-0.01933586994119696,-0.010930473884469105,1.9619500594530368
50,51,53480.0,2654.0,0.0,0.0,0.0,2283.0,0.0,4689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682.0,1380.0,1967.0,0.0,0.0,1692.0,1429.0,0.0,0.0,1461.0,0.0,0.0,0.0,1548.0,0.0,1508.0,0.0,0.0,1848.0,0.0,1336.0,0.0,0.0,0.0,0.0,0.0,1877.0,0.0,0.0,0.0,0.0,1854.0,0.0,0.0,0.0,0.01111293210682965,289.1,282.96,284.49,-6.140000000000043,-4.610000000000014,-0.021238325838810246,-0.015946039432722325,-0.5096839959225241
51,52,45546.0,1639.0,0.0,0.0,0.0,4038.0,0.0,3159.0,0.0,0.0,1531.0,0.0,0.0,0.0,0.0,1622.0,0.0,0.0,0.0,0.0,1611.0,1635.0,0.0,0.0,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.0,0.0,0.0,0.0,0.0,1295.0,1446.0,0.0,0.0,0.020324569609793123,288.48,284.31,285.7,-4.170000000000016,-2.7800000000000296,-0.01445507487520803,-0.009636716583472094,0.4235211760587958
52,53,34285.0,1264.0,0.0,0.0,0.0,1287.0,0.0,2934.0,0.0,0.0,1326.0,0.0,0.0,729.0,0.0,1388.0,0.0,0.0,1153.0,0.0,1925.0,1009.0,0.0,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,0.025953324451559567,288.48,289.39,289.49,0.9099999999999682,1.009999999999991,0.0031544647809205184,0.003501109262340485,1.3091989360599747
53,54,48908.0,2063.0,1273.0,0.0,0.0,1665.0,0.0,3020.0,0.0,0.0,2204.0,0.0,0.0,0.0,0.0,1526.0,0.0,0.0,0.0,0.0,2613.0,1390.0,0.0,0.0,2155.0,0.0,0.0,0.0,1097.0,0.0,0.0,0.0,1827.0,1319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.0,0.0,0.0,0.0,0.0,2973.0,0.0,0.0,0.0,0.016886756656757047,300.2,297.07,297.48,-3.1299999999999955,-2.7199999999999704,-0.010426382411725554,-0.009060626249167147,2.6858948500739577
54,55,37518.0,2483.0,0.0,0.0,1028.0,2509.0,0.0,1841.0,0.0,0.0,1499.0,0.0,0.0,1102.0,0.0,0.0,0.0,1356.0,0.0,0.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,0.0,0.0,0.0,2700.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,0.0,0.0,0.0,0.0,0.0,1689.0,0.0,1033.0,0.01671259233926962,300.2,293.42,290.64,-6.779999999999973,-9.560000000000002,-0.022584943371085853,-0.03184543637574955,-2.3534269199009197
55,56,36083.0,3412.0,1101.0,0.0,0.0,2407.0,0.0,1801.0,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,0.0,0.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,0.0,0.0,0.0,2077.0,941.0,0.0,968.0,0.0,1032.0,0.0,0.0,0.0,1934.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,1310.0,0.020744234662369243,297.2,293.03,294.58,-4.170000000000016,-2.6200000000000045,-0.01403095558546441,-0.008815612382234161,1.3374974540023077
56,57,42727.0,3119.0,1370.0,0.0,0.0,2241.0,0.0,1984.0,0.0,0.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.0,0.0,0.0,2535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,0.0,0.0,0.0,1407.0,1601.0,0.0,1000.0,0.0,1227.0,0.0,0.0,0.0,2841.0,0.0,0.0,0.0,0.0,1300.0,1630.0,0.0,0.0,0.008818008728592714,298.02,293.03,295.13,-4.990000000000009,-2.8899999999999864,-0.01674384269512119,-0.009697335749278557,0.18635855385762592
57,58,67277.0,2622.0,2043.0,0.0,0.0,4961.0,0.0,2950.0,0.0,0.0,2968.0,0.0,0.0,2110.0,0.0,0.0,0.0,0.0,1924.0,0.0,3500.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.0,0.0,1716.0,0.0,4267.0,2008.0,0.0,1663.0,0.0,0.0,0.0,0.0,0.0,4191.0,0.0,0.0,0.0,0.0,0.0,2843.0,0.0,1994.0,0.0042915401631963,297.35,293.03,291.81,-4.32000000000005,-5.5400000000000205,-0.014528333613586852,-0.0186312426433497,-1.1377266029265594
58,59,75042.0,2971.0,2132.0,0.0,0.0,4709.0,0.0,3387.0,0.0,0.0,2767.0,0.0,0.0,2078.0,0.0,0.0,0.0,1639.0,1781.0,0.0,4670.0,0.0,0.0,0.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4052.0,2701.0,0.0,1945.0,0.0,2441.0,0.0,0.0,0.0,4122.0,0.0,0.0,0.0,0.0,0.0,2648.0,0.0,2323.0,0.006239359609853983,295.54,293.03,289.25,-2.5100000000000477,-6.2900000000000205,-0.008492928199228644,-0.021283075049062794,-0.8850475367329308
59,60,44561.0,1221.0,1399.0,0.0,0.0,4194.0,0.0,1965.0,0.0,0.0,1691.0,0.0,0.0,1613.0,0.0,0.0,0.0,0.0,1195.0,0.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,3163.0,1371.0,0.0,1057.0,0.0,1077.0,0.0,0.0,0.0,2543.0,0.0,0.0,0.0,0.0,0.0,1810.0,0.0,1371.0,0.00316911619175694,297.39,293.03,293.56,-4.360000000000014,-3.829999999999984,-0.014660883015568782,-0.012878711456336789,1.4681836762501712
60,61,50223.0,2902.0,0.0,0.0,999.0,4921.0,0.0,3349.0,0.0,0.0,1519.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,1737.0,0.0,2553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,0.0,0.0,0.0,3430.0,1769.0,0.0,1416.0,0.0,0.0,0.0,0.0,0.0,2886.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,1599.0,0.0002837885779861869,295.6,293.03,290.39,-2.57000000000005,-5.210000000000036,-0.008694181326116546,-0.01762516914749679,-1.0916353868934936
61,62,87713.0,4396.0,2459.0,0.0,0.0,5868.0,0.0,2889.0,0.0,0.0,4488.0,0.0,0.0,2040.0,0.0,0.0,0.0,2277.0,2587.0,0.0,4496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4794.0,2372.0,0.0,2356.0,0.0,2080.0,0.0,0.0,0.0,4749.0,0.0,0.0,0.0,0.0,0.0,2799.0,0.0,3787.0,0.0014100892465527368,292.3,293.03,285.6,0.7299999999999613,-6.699999999999989,0.0024974341430037406,-0.02292165583304817,-1.677170868347326
62,63,45072.0,2056.0,1315.0,0.0,0.0,3474.0,0.0,1853.0,0.0,0.0,2028.0,0.0,0.0,1505.0,0.0,0.0,0.0,0.0,1076.0,0.0,2807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,3059.0,0.0,0.0,1260.0,0.0,1856.0,0.0,0.0,0.0,2531.0,0.0,0.0,0.0,0.0,1360.0,1481.0,0.0,1525.0,-7.155251060621269e-05,293.2,284.88,287.28,-8.319999999999993,-5.920000000000016,-0.028376534788540186,-0.020190995907230613,0.5847953216374095
63,64,59450.0,2371.0,1943.0,0.0,0.0,7980.0,0.0,2820.0,0.0,0.0,2462.0,0.0,0.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0,3531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0,0.0,0.0,0.0,4340.0,2011.0,0.0,1682.0,0.0,0.0,0.0,0.0,0.0,3874.0,0.0,0.0,0.0,0.0,1347.0,1838.0,0.0,1252.0,-0.0033448989203989235,289.1,284.88,283.79,-4.220000000000027,-5.310000000000002,-0.014597025250778328,-0.01836734693877551,-1.2297825857147722
64,65,64845.0,2359.0,3022.0,0.0,0.0,4942.0,0.0,2429.0,0.0,0.0,2831.0,0.0,0.0,1931.0,0.0,1846.0,0.0,0.0,0.0,0.0,3511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.0,0.0,0.0,0.0,4521.0,2204.0,0.0,1522.0,0.0,0.0,0.0,1462.0,0.0,3991.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1610.0,-0.0051380888888841415,283.6,279.77,278.58,-3.830000000000041,-5.020000000000039,-0.013504936530324585,-0.017700987306065064,-1.870198865675941
65,66,87240.0,3622.0,4955.0,0.0,0.0,5558.0,0.0,4021.0,0.0,0.0,4160.0,0.0,0.0,0.0,1901.0,0.0,0.0,2349.0,2189.0,0.0,4576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.0,0.0,0.0,0.0,4800.0,2902.0,0.0,2168.0,0.0,0.0,0.0,0.0,0.0,5185.0,0.0,0.0,0.0,0.0,0.0,3205.0,0.0,4013.0,-0.009052389906426647,279.7,279.24,277.14,-0.45999999999997954,-2.5600000000000023,-0.001644619234894451,-0.009152663568108732,-0.519592985494695
66,67,96817.0,6490.0,5771.0,0.0,0.0,5676.0,0.0,3765.0,0.0,0.0,5641.0,0.0,0.0,2517.0,0.0,0.0,0.0,2131.0,0.0,0.0,5728.0,4859.0,0.0,0.0,0.0,0.0,0.0,0.0,3209.0,0.0,0.0,0.0,4085.0,2586.0,0.0,2353.0,0.0,0.0,0.0,2763.0,0.0,5674.0,0.0,0.0,0.0,0.0,0.0,3122.0,0.0,2295.0,-0.017964192631655183,272.92,272.92,269.64,0.0,-3.2800000000000296,0.0,-0.012018173823831302,-2.7814864263462398
67,68,86205.0,3454.0,3783.0,0.0,0.0,5133.0,0.0,4182.0,0.0,0.0,5087.0,0.0,0.0,3649.0,0.0,0.0,0.0,2632.0,0.0,0.0,4916.0,3511.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.0,0.0,0.0,0.0,4609.0,2268.0,0.0,0.0,0.0,2098.0,0.0,2600.0,0.0,4588.0,0.0,0.0,0.0,0.0,0.0,2153.0,0.0,2390.0,0.014966860043501201,281.78,281.6,278.77,-0.17999999999994998,-3.009999999999991,-0.0006387962240043121,-0.010682092412520383,3.275101338020589
68,69,53342.0,3019.0,3273.0,0.0,0.0,3532.0,0.0,2730.0,0.0,0.0,1996.0,0.0,0.0,1858.0,0.0,0.0,0.0,1791.0,0.0,0.0,3666.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,3922.0,2012.0,0.0,1249.0,0.0,0.0,0.0,0.0,0.0,3210.0,0.0,0.0,0.0,0.0,0.0,1733.0,0.0,1301.0,-0.014848415870569238,281.18,280.09,277.19,-1.0900000000000318,-3.990000000000009,-0.003876520378405357,-0.014190198449391844,-0.5700061329773745
69,70,76802.0,3204.0,1777.0,0.0,0.0,1921.0,0.0,4621.0,0.0,0.0,3321.0,0.0,0.0,4288.0,0.0,0.0,0.0,0.0,1646.0,0.0,4699.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.0,0.0,0.0,0.0,5170.0,2619.0,0.0,1620.0,0.0,1561.0,0.0,0.0,0.0,6553.0,0.0,0.0,0.0,0.0,0.0,1615.0,0.0,2651.0,-0.009171512217842487,278.9,277.42,274.47,-1.4799999999999613,-4.42999999999995,-0.005306561491573936,-0.015883829329508603,-0.9910008379786389
70,71,55245.0,2914.0,1427.0,0.0,0.0,0.0,0.0,3355.0,0.0,0.0,2505.0,0.0,0.0,2243.0,0.0,0.0,0.0,2101.0,1187.0,0.0,3016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456.0,0.0,0.0,0.0,3984.0,2027.0,0.0,1524.0,0.0,1298.0,0.0,0.0,0.0,4403.0,0.0,0.0,0.0,0.0,0.0,1452.0,0.0,2078.0,0.0034771272427537763,281.05,280.41,278.81,-0.6399999999999864,-2.240000000000009,-0.002277174879914523,-0.007970112079701108,1.5566156163695617
71,72,34552.0,2000.0,1797.0,0.0,0.0,1205.0,0.0,1749.0,0.0,0.0,1240.0,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,1020.0,0.0,1605.0,2157.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.0,0.0,0.0,0.0,2888.0,1150.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,2315.0,0.0,0.0,0.0,0.0,0.0,1235.0,0.0,781.0,0.003932778934145438,280.45,279.85,278.7,-0.5999999999999659,-1.75,-0.0021394187912282536,-0.006239971474416128,-0.039468963042703135
72,73,39846.0,1702.0,2270.0,0.0,0.0,0.0,0.0,2187.0,0.0,0.0,1634.0,0.0,0.0,1630.0,0.0,866.0,0.0,0.0,1249.0,0.0,3099.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,0.0,0.0,0.0,2852.0,1300.0,0.0,1064.0,0.0,735.0,0.0,0.0,0.0,2704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.0,0.004193500458970244,280.09,279.67,278.48,-0.4199999999999591,-1.6099999999999568,-0.0014995180120673801,-0.005748152379592142,-0.07900028727376128
73,74,53518.0,2850.0,1882.0,0.0,0.0,1210.0,0.0,2654.0,0.0,0.0,2737.0,0.0,0.0,2066.0,0.0,0.0,0.0,0.0,1575.0,0.0,3750.0,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,4029.0,0.0,0.0,0.0,4309.0,2337.0,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,2256.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,1467.0,-0.002603219661968514,278.66,278.63,277.75,-0.03000000000002956,-0.910000000000025,-0.00010765807794455018,-0.0032656283643149875,-0.2628262826282694
74,75,68660.0,2516.0,4113.0,0.0,0.0,1752.0,0.0,3386.0,0.0,0.0,2849.0,0.0,0.0,2323.0,0.0,0.0,0.0,1485.0,1900.0,0.0,3412.0,2891.0,0.0,0.0,0.0,0.0,0.0,0.0,5428.0,0.0,0.0,0.0,4405.0,3309.0,0.0,2006.0,0.0,0.0,0.0,0.0,0.0,3742.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,1657.0,-0.009821311713518922,279.2,280.76,280.59,1.5600000000000023,1.3899999999999864,0.005587392550143289,0.004978510028653238,1.0121529633985442
75,76,40904.0,2272.0,1634.0,0.0,0.0,1195.0,0.0,2278.0,0.0,0.0,1550.0,0.0,0.0,1001.0,0.0,0.0,0.0,837.0,0.0,0.0,2458.0,2453.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.0,0.0,0.0,0.0,2558.0,1387.0,0.0,977.0,0.0,1056.0,0.0,0.0,0.0,3467.0,0.0,0.0,0.0,0.0,0.0,1316.0,0.0,1372.0,-0.0015512895288476828,282.3,283.91,283.75,1.6100000000000136,1.4499999999999886,0.005703152674459755,0.0051363797378674025,1.113656387665207
76,77,36880.0,2048.0,1892.0,0.0,0.0,950.0,0.0,1881.0,0.0,0.0,1722.0,0.0,0.0,1619.0,879.0,0.0,0.0,0.0,0.0,0.0,1835.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.0,0.0,0.0,0.0,2336.0,1197.0,0.0,830.0,0.0,1087.0,0.0,0.0,0.0,1817.0,0.0,0.0,0.0,0.0,0.0,1071.0,0.0,1129.0,-0.007974484299923309,278.2,279.41,279.45,1.2100000000000364,1.25,0.004349388928828413,0.004493170381020928,-1.5387368044372918
77,78,41440.0,1366.0,1855.0,0.0,0.0,945.0,0.0,2586.0,0.0,0.0,1663.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,757.0,0.0,2280.0,3273.0,0.0,0.0,0.0,0.0,0.0,0.0,2910.0,0.0,0.0,0.0,2629.0,2804.0,0.0,806.0,0.0,1081.0,0.0,0.0,0.0,2493.0,0.0,0.0,0.0,0.0,0.0,983.0,0.0,1665.0,-0.003994009318358197,280.45,282.31,282.19,1.8600000000000136,1.740000000000009,0.006632198252808141,0.006204314494562269,0.9709770013111766
78,79,42544.0,1681.0,1739.0,0.0,0.0,3093.0,0.0,2459.0,0.0,0.0,2081.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,1054.0,0.0,1831.0,2416.0,0.0,0.0,1127.0,0.0,0.0,0.0,3026.0,0.0,0.0,0.0,2652.0,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,1452.0,-0.01314709482649079,279.6,279.85,280.6,0.25,1.0,0.0008941344778254923,0.003576537911301969,-0.5666429080541607
79,80,33746.0,1039.0,884.0,0.0,0.0,1762.0,0.0,2566.0,0.0,0.0,1414.0,0.0,0.0,1077.0,0.0,0.0,0.0,0.0,1097.0,0.0,2131.0,1922.0,0.0,0.0,1060.0,0.0,0.0,0.0,2464.0,0.0,0.0,0.0,1825.0,930.0,0.0,735.0,0.0,1018.0,0.0,0.0,0.0,2198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05218430837015567,278.1,279.23,279.59,1.1299999999999955,1.4899999999999523,0.004063286587558501,0.005357784969435286,-0.361243249043259
80,81,33245.0,1726.0,856.0,0.0,0.0,2073.0,0.0,1994.0,0.0,0.0,1206.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,788.0,0.0,2424.0,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,2611.0,0.0,0.0,0.0,2939.0,589.0,0.0,674.0,0.0,835.0,0.0,0.0,0.0,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.0,-0.03996477393599869,280.65,280.33,282.4,-0.3199999999999932,1.75,-0.0011402102262604297,0.006235524674861992,0.9950424929178479
81,82,37265.0,1826.0,1777.0,0.0,0.0,802.0,0.0,804.0,0.0,0.0,1615.0,0.0,0.0,2324.0,0.0,0.0,0.0,791.0,1200.0,0.0,2784.0,1935.0,0.0,0.0,0.0,0.0,0.0,0.0,2791.0,0.0,0.0,0.0,2655.0,922.0,0.0,838.0,0.0,0.0,0.0,0.0,0.0,2832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,-0.06639021083670837,277.9,280.33,278.25,2.430000000000007,0.35000000000002274,0.00874415257286798,0.0012594458438288658,-1.4914645103324267
82,83,26413.0,2260.0,1186.0,0.0,0.0,1166.0,0.0,842.0,0.0,0.0,1142.0,0.0,0.0,977.0,0.0,0.0,0.0,573.0,850.0,0.0,1854.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,-0.0849227055169986,277.15,275.4,277.26,-1.75,0.11000000000001364,-0.006314270250766696,0.00039689698719103106,-0.3570655702228988
83,84,18899.0,915.0,689.0,0.0,0.0,576.0,0.0,1153.0,0.0,0.0,1325.0,0.0,0.0,1025.0,0.0,0.0,0.0,0.0,1003.0,0.0,1568.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,0.0,0.0,0.0,1122.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,913.0,-0.07616050951647563,277.38,276.3,278.07,-1.079999999999984,0.6899999999999977,-0.0038935756002594912,0.0024875621890547706,0.29129355917574795
84,85,27055.0,1715.0,858.0,0.0,0.0,853.0,0.0,937.0,0.0,0.0,1118.0,0.0,0.0,1244.0,0.0,0.0,0.0,1068.0,1213.0,0.0,1789.0,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,0.0,637.0,0.0,1693.0,1080.0,0.0,0.0,0.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0,787.0,-0.07053836060446453,276.3,275.84,276.5,-0.4600000000000364,0.19999999999998863,-0.0016648570394499629,0.0007238508867173366,-0.56781193490054
85,86,31881.0,1284.0,1547.0,0.0,0.0,922.0,0.0,1632.0,0.0,0.0,1514.0,0.0,0.0,1767.0,0.0,0.0,0.0,892.0,1385.0,0.0,1352.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.0,0.0,0.0,0.0,1873.0,867.0,0.0,0.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,-0.004337113577428267,273.46,275.16,273.88,1.7000000000000455,0.4200000000000159,0.006216631317194743,0.0015358736195423273,-0.9566233386884784
86,87,50413.0,2315.0,1587.0,0.0,0.0,2151.0,0.0,2904.0,0.0,0.0,2994.0,0.0,0.0,2151.0,0.0,0.0,0.0,0.0,1952.0,0.0,2298.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0,0.0,0.0,0.0,2335.0,1219.0,0.0,1382.0,0.0,1422.0,0.0,0.0,0.0,1919.0,0.0,0.0,0.0,0.0,0.0,1861.0,0.0,1225.0,-0.0,269.5,270.24,269.05,0.7400000000000091,-0.44999999999998863,0.0027458256029684325,-0.0016697588126158847,-1.795205352165019
87,88,88142.0,4179.0,2891.0,0.0,0.0,3776.0,0.0,5844.0,0.0,0.0,3917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212.0,0.0,4465.0,2336.0,0.0,0.0,0.0,0.0,0.0,0.0,7057.0,0.0,0.0,0.0,2818.0,2643.0,0.0,2082.0,0.0,0.0,0.0,3109.0,0.0,2022.0,0.0,0.0,0.0,0.0,0.0,3490.0,0.0,0.0,-0.03461873734767667,259.55,257.46,258.94,-2.090000000000032,-0.6100000000000136,-0.008052398381814818,-0.0023502215372761537,-3.90437939290956
88,89,70123.0,2436.0,2177.0,0.0,0.0,2768.0,0.0,2865.0,0.0,0.0,2511.0,0.0,0.0,2769.0,0.0,0.0,0.0,0.0,0.0,0.0,2622.0,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,5782.0,0.0,0.0,0.0,3467.0,2306.0,0.0,2092.0,0.0,0.0,0.0,0.0,0.0,2877.0,0.0,0.0,0.0,0.0,0.0,4794.0,0.0,2697.0,-0.060523891639232566,261.2,257.32,258.8,-3.8799999999999955,-2.3999999999999773,-0.014854517611025964,-0.009188361408882018,-0.05409582689334867
89,90,57389.0,2001.0,1330.0,0.0,0.0,2151.0,0.0,2549.0,0.0,0.0,1700.0,0.0,0.0,1483.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.0,3975.0,0.0,0.0,1375.0,0.0,0.0,0.0,4441.0,0.0,0.0,0.0,0.0,1303.0,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,1699.0,0.0,0.0,0.0,0.0,0.0,3033.0,0.0,0.0,-0.05082795431235344,259.8,257.95,258.0,-1.8500000000000227,-1.8000000000000114,-0.007120862201693723,-0.006928406466512715,-0.3100775193798494
90,91,107113.0,5600.0,0.0,0.0,0.0,4143.0,0.0,5957.0,0.0,0.0,4166.0,0.0,0.0,2818.0,0.0,0.0,0.0,2606.0,0.0,0.0,4992.0,3327.0,0.0,0.0,2589.0,0.0,0.0,0.0,10971.0,0.0,0.0,0.0,0.0,3610.0,0.0,2447.0,0.0,0.0,0.0,0.0,0.0,3645.0,0.0,0.0,0.0,0.0,0.0,4755.0,0.0,0.0,-0.05096532757427813,251.86,256.45,252.15,4.589999999999975,0.28999999999999204,0.018224410386722623,0.0011514333359803341,-2.320047590719807
91,92,83883.0,2969.0,2254.0,0.0,0.0,4200.0,0.0,4525.0,0.0,0.0,3158.0,0.0,0.0,1847.0,0.0,0.0,0.0,1751.0,0.0,0.0,4608.0,4441.0,0.0,0.0,1891.0,0.0,0.0,0.0,6989.0,0.0,0.0,0.0,0.0,2614.0,0.0,1656.0,0.0,0.0,0.0,0.0,0.0,2411.0,0.0,0.0,0.0,0.0,0.0,3040.0,0.0,0.0,-0.04848491444405887,249.5,249.6,250.0,0.09999999999999432,0.5,0.00040080160320643543,0.002004008016031955,-0.8600000000000022
92,93,100691.0,4410.0,3219.0,0.0,0.0,3359.0,0.0,7773.0,0.0,0.0,3799.0,0.0,0.0,0.0,0.0,3118.0,2410.0,0.0,0.0,0.0,5210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8096.0,0.0,0.0,0.0,0.0,2871.0,0.0,0.0,0.0,0.0,0.0,2224.0,0.0,3909.0,0.0,0.0,0.0,0.0,0.0,5332.0,0.0,3335.0,0.001169476692517478,242.9,243.1,242.6,0.19999999999998863,-0.30000000000001137,0.0008233841086866533,-0.001235076163030091,-3.050288540807917
93,94,93185.0,3817.0,2768.0,0.0,0.0,3626.0,0.0,5369.0,0.0,0.0,2270.0,0.0,0.0,2321.0,0.0,2895.0,0.0,0.0,0.0,0.0,5363.0,3418.0,0.0,0.0,2418.0,0.0,0.0,0.0,8498.0,0.0,0.0,0.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483.0,0.0,0.0,0.0,0.0,0.0,5174.0,0.0,3776.0,-0.001546491474696601,249.0,251.1,250.7,2.0999999999999943,1.6999999999999886,0.008433734939758963,0.006827309236947743,3.2309533306741107
94,95,61065.0,3034.0,2402.0,0.0,0.0,4207.0,0.0,4339.0,0.0,0.0,2014.0,0.0,0.0,0.0,0.0,1634.0,0.0,1532.0,1500.0,0.0,2258.0,3304.0,0.0,0.0,0.0,0.0,0.0,0.0,4749.0,0.0,0.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0,0.0,0.0,2378.0,0.0,2105.0,-0.0037807194623375425,255.3,251.1,254.35,-4.200000000000017,-0.950000000000017,-0.016451233842538215,-0.003721112416764649,1.4350304698250467
95,96,44875.0,2959.0,1934.0,0.0,0.0,1976.0,0.0,2343.0,0.0,0.0,1492.0,0.0,0.0,1261.0,1199.0,1847.0,0.0,0.0,0.0,0.0,2328.0,1778.0,0.0,0.0,0.0,0.0,0.0,0.0,4114.0,0.0,0.0,0.0,3157.0,0.0,0.0,2630.0,0.0,0.0,0.0,0.0,0.0,1534.0,0.0,0.0,0.0,0.0,0.0,1096.0,0.0,1554.0,-0.003378062171199865,253.75,251.1,252.15,-2.6500000000000057,-1.5999999999999943,-0.010443349753694653,-0.006305418719211753,-0.8724965298433427
